restau_ID;Titre;Note;Commentaire;DateVisite;restaurant
1;Best Burger;5.0;It’s our anniversary and I wanted a place my burger- loving husband would enjoy. This hit the spot. Thank you once again to Trip Advisor and all the travelers who came here before me. Easy to get to on the Metro. Charming neighborhood. Wonderful wait staff. They are kind and welcoming. Happy to explain the entire menu. I had told my husband we could go to Five Guys once while in Paris. After eating here, my husband said we could skip Five Guys and come back here. Yea! All of their food looks and sounds wonderful. I know my husband will go for a burger next time but I might try something else. I’m sure it will be wonderful!;juin-19;Il Etait Un Square
1;WOW! Best burger anywhere! This is a MUST DO.;5.0;Absolutely amazing! Best burger I have every had! Anywhere! We arrived without really knowing the menu, we made reservations based only on the top trip review rating. I initially was going to order steak but when people around us had burgers delivered I knew instantly I wanted a burger. Do not underestimate this burger as “just another basic burger” - this meal was a full delight.I had the melted cheddar and fries and three days later as I write this review I am smiling huge just thinking about it. We lucked out, may you be as lucky.;juin-19;Il Etait Un Square
1;WOW- NOT TO BE MISSED;5.0;After researching places to eat in Paris this place kept coming up with glowing reviews and boy are they right!! Best burger we have ever tried. We had the Cajan and the Max burger, WOW. My only criticism would be- why are you not in Manchester!!;juin-19;Il Etait Un Square
1;Must Try!;5.0;Had a great experience here, was very easy to get to via the metro. The burger is absolutely phenomenal! If you're a burger person, this is a definitely must try. The owner is funny, and you can tell he cares about how his meat is cooked! You should try to go at 12pm, as soon as they open. By 12:30, the entire place was PACKED.;juin-19;Il Etait Un Square
1;An absolute must-try!;5.0;I had the blue cheese beef burger and it was the juiciest, tastiest thing ever. The blue cheese was a perfect complement.The beef tartare (the garcon) was also amazing - fresh, perfectly seasoned and tastes impeccable.We are considering returning again.;juin-19;Il Etait Un Square
1;Delicious burger;5.0;Was missing burgers so stopped by here on recommendation, quality of beef was wonderful and the staff friendly.;mai-19;Il Etait Un Square
1;Absolutely amazing steak tartare and rare burgers!;5.0;"We're foodies and love to try different and unique places. From bistros to 3-Michelin star establishments. One of our favourite foods is steak tartare. And medium-rare burgers if you can get them (and trust the source). Well, we decided to try ""Il Etait un Square"" based on the reviews. And we're very glad we did. Literally the best steak tartare we ever tasted. And the medium-rare burger was equally as good. Probably partially due to the breed of cow used (Aubrac), but mostly due to the skill of the chef. I won't even mention the deserts (which are also very good) - equal to some of the better Parisian restaurants. Located in a pleasant, uncrowded neighbourhood. Finally, the staff was very accommodating - offering to speak French if I wished (sometimes, I try) - but they were happy to speak English, too. And most congenial. Highly recommended!";juin-19;Il Etait Un Square
1;Wonderful Restaurant!;5.0;We were here as the conclusion of our paris journey and were thoroughly satisfied. The boss and his staff were very friendly, courteous and helpful. The food was great in every respect. Very fresh, incredibly tasty and large portions. And all this for a very fair price, especially for Parisian conditions. We will definitely come back!;juin-19;Il Etait Un Square
1;Tres Bien;5.0;Very good food, number one in Paris and we highly recommend a visit to this resturant.Very friendly staff, great food;juin-19;Il Etait Un Square
1;The most yummy burgers in Paris;5.0;I love their burgers, done the right way with to hassle or shortcuts. Just good tasting juicy burgers that you'll love.;juil-18;Il Etait Un Square
1;Outstanding Burger!;5.0;You can tell when eating here that the Owner takes great care in the quality of his menu. He personally seems to check on every table and there is a lot of pride in this burger. You can tell the meat is freshly ground and is made to order anyway you would like it. The flavors are outstanding!;mai-19;Il Etait Un Square
1;Simply best Burger;5.0;Friendly welcome, clear menu, tasty & quality meat, timed service and excellent preparation create a perfect blending to make me thinking that I had last night one of best burger in Europe. Ahh they speak an excellent English a rare skill in Paris.;mai-19;Il Etait Un Square
1;Mind blown 🤯🤯🤯;5.0;"Reserve a table, buy a burger enjoy. Great staff. Get in the chopper . Like we say in iceland ""best í heimi""";mai-19;Il Etait Un Square
1;Great burger!;5.0;Came here because of all the glowing reviews. I ordered the Parisian burger and it was great! The staff is very friendly and accommodating and the service was fast.;mai-19;Il Etait Un Square
1;Best burger ever!!;5.0;Wow!! This place is the real deal - great ambiance, friendly service from a team who really know how to do a fabulous burger (and all the other food looked great). Fresh ingredients- high quality beef. We walked 3 miles from our apartment in Eiffel Tower area taking in the sights as we thought it would be worth it - it was! Loved this place and would make the trip here next time I am in Paris.;mai-19;Il Etait Un Square
1;Excellent taste, better service and kindness!;5.0;Try hamburgers, all are good and tasty, portions are very reasonable. Personnel is so nice and kind, they speak many languages and explain you the menu. It’s worth it to cross the city and eat here!;mai-19;Il Etait Un Square
1;From Guatemala, enjoyed fantastic food;5.0;GREAT hamburgers and service. Both the food and the attention were excellent, they add some delicious cheese to the hamburgers depending on what you order and it gives them a unique touch. Will recommend 100% even if you have to move a little far away from the Eiffel Tower.;mai-19;Il Etait Un Square
1;Burger;5.0;I think this is the best burger I ever had in Paris. Meat was delicious. Bread very good too. Short waiting time. Excellent service. Staff speaks English. I would definitely go back;mai-19;Il Etait Un Square
